Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
rolando josua,@rolando_josua,2024-10-13T15:20:46.000Z,False,gue nggu loe bsa bba tweet gni stlah resmi lantik  waot n see,0,0,0,69,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1590002091057360897/G8SFk3xE_normal.jpg,https://x.com/rolando_josua/status/1845484834975776825,tweet_id:1845484834975776825
merdekanews.co,@In_drael,2024-10-13T15:20:40.000Z,False,nasdem putus masuk kabinet prabowo,0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1685592314667044864/dlc03P_e_normal.jpg,https://x.com/In_drael/status/1845484808597852495,tweet_id:1845484808597852495
Ari Mencari,@AriMencari78,2024-10-13T15:20:34.000Z,False,transaksi ahir pekan diskusi ahir pekan ,0,0,0,70,[],[],[],https://pbs.twimg.com/profile_images/1654147755470897153/6BkP2ykQ_normal.jpg,https://x.com/AriMencari78/status/1845484781523578979,tweet_id:1845484781523578979
Qinuy&family,@Qinuyfamily,2024-10-13T15:20:25.000Z,True,tau isi hati pikir prabowo prabowo nya  jangan2 tim bocor halu tempo indra enam  ,0,0,1,60,[],['@BocorAlusPol'],[],https://pbs.twimg.com/profile_images/1602670174410141697/xepbaaBG_normal.jpg,https://x.com/Qinuyfamily/status/1845484747352604726,tweet_id:1845484747352604726
DoomBlast,@CompoundStrike,2024-10-13T15:20:15.000Z,False, terimakasihpakjokowi alia bapak si  fufufafawaprespengecut alia ajar nepotism  mk nilai jokoei nepotism calon  fufufafa  anak2 gue lawan silsilah bapak ,0,0,0,4,"['#TerimaKasihPakJokowi', '#fufufafaWapresPengecut', '#fufufafa']",['@gibran_tweet'],[],https://pbs.twimg.com/profile_images/1826212516206395392/1pqOlnaU_normal.jpg,https://x.com/CompoundStrike/status/1845484705501835278,tweet_id:1845484705501835278
KOMPAS TV,@KompasTV,2024-10-13T15:20:07.000Z,True,mensesneg tuju temu jokowi prabowo solo,0,0,0,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1430830041919721475/U7LgJ1pw_normal.jpg,https://x.com/KompasTV/status/1845484670240387357,tweet_id:1845484670240387357
Riau24.com,@Riau24Com,2024-10-13T15:20:05.000Z,False,gibran jemput prabowo temu jokowi solo  fenomena fufufafa ,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1840196503031427075/i3eneOda_normal.jpg,https://x.com/Riau24Com/status/1845484662170550536,tweet_id:1845484662170550536
Mang Kacak,@MangKacak18806,2024-10-13T15:19:56.000Z,False,ketemu disalahin  nanti ngak ketemu bilang ngak akur  ngapain ketemu megawati orang musuh pilpr kemaren  segitu pingin harga junjung mu  presiden pilih ketemu presiden bilang ngehalangin prabowo megawati,1,0,1,115,[],[],"['\\U0001f923', '\\U0001f601', '\\U0001f923']",https://pbs.twimg.com/profile_images/1827034227747237888/6R86L46e_normal.png,https://x.com/MangKacak18806/status/1845484626233729126,tweet_id:1845484626233729126
sutrisno,@penikmatopit,2024-10-13T15:19:50.000Z,False,tru samp puncak kibar bendera merah putih ,2,0,2,164,[],[],[],https://pbs.twimg.com/profile_images/1126232379499040769/Q3FIKIEh_normal.jpg,https://x.com/penikmatopit/status/1845484600992354472,tweet_id:1845484600992354472
Vinsen Firgantoro,@vinsen_firgan,2024-10-13T15:19:37.000Z,False,prabowo-gibran hadir program makan gizi grati anak kuat  makanbergiziuntukbangsa,0,0,0,4,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1701481812152012800/MsupQVyH_normal.jpg,https://x.com/vinsen_firgan/status/1845484542683214005,tweet_id:1845484542683214005
dhyanhary susanto,@DhyanharyS,2024-10-13T15:19:33.000Z,False,diskusi nyata sikap ,0,0,0,136,[],[],['\\U0001f604'],https://pbs.twimg.com/profile_images/1759511465097371648/bSeDl4W8_normal.jpg,https://x.com/DhyanharyS/status/1845484528837767386,tweet_id:1845484528837767386
,@Ardiiansh,2024-10-13T15:19:27.000Z,False,ketar-ketir,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1823967084919054337/bGAsV5Q0_normal.jpg,https://x.com/Ardiiansh/status/1845484502438879321,tweet_id:1845484502438879321
Eka Putri,@eka_putri1000,2024-10-13T15:19:24.000Z,False,salut prabowo-gibran  program manfaat generasi muda   makanbergiziuntukbangsa,0,0,0,8,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1700092776346796032/jeWEMVeD_normal.jpg,https://x.com/eka_putri1000/status/1845484491844014483,tweet_id:1845484491844014483
Tri Prabaswara,@tri_prbswr,2024-10-13T15:19:24.000Z,False,program pihak prabowo-gibran bangsa   makanbergiziuntukbangsa,0,0,0,4,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1683323364885303296/LHJoMgcR_normal.jpg,https://x.com/tri_prbswr/status/1845484491135144155,tweet_id:1845484491135144155
Abdi NURU,@1404Stj,2024-10-13T15:19:20.000Z,False,bahan dunia  kabinet 50 menteri  wakil menteri   dunia  sejarah  negara2 maju menteri  moga yg baik ri ,2,0,0,207,[],[],[],https://pbs.twimg.com/profile_images/1413132441154297862/AIaoGB9e_normal.jpg,https://x.com/1404Stj/status/1845484473032523890,tweet_id:1845484473032523890
Rudi Antros21,@antros21,2024-10-13T15:19:09.000Z,False,digun4-gunai jokowi   biar manggut-manggut kayan entung gedang,1,0,1,91,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1134856125109526529/ZQBXLpKK_normal.jpg,https://x.com/antros21/status/1845484426408399270,tweet_id:1845484426408399270
wijaya,@pradasami,2024-10-13T15:19:08.000Z,False,kemarin hakim  sarimin  negara dgn pegang kuasa yg ego gin  parahhhh,0,1,1,29,[],[],[],https://pbs.twimg.com/profile_images/1606959414371844096/0QzMqOXv_normal.jpg,https://x.com/pradasami/status/1845484422407348499,tweet_id:1845484422407348499
Logika Dimas,@nalar_logis,2024-10-13T15:19:04.000Z,True,jokowi prabowo yth sensu bp tunjuk 1 340 suku bangsa indonesia bilang bangsa majemuk dunia politik  pasca 2017 bubar puji syukur tegas jokowi hasil cegah masif gera yg,0,0,1,26,[],[],[],https://pbs.twimg.com/profile_images/1582614323796463618/JCl_GRtJ_normal.jpg,https://x.com/nalar_logis/status/1845484408029204869,tweet_id:1845484408029204869
Dwight Dwayne,@dwi73049,2024-10-13T15:18:58.000Z,False,ucap selamat sesuai intruksi kaka bina  hayo gaung  usaha samp detik ,0,0,0,8,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1842392007991607296/xROJUKiD_normal.jpg,https://x.com/dwi73049/status/1845484380023922899,tweet_id:1845484380023922899
J.J.A.M,@alexx_juan,2024-10-13T15:18:43.000Z,False,anak2 abah tantruuuuuuummmmm,0,0,0,14,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1830290089282285568/wfcNcasI_normal.jpg,https://x.com/alexx_juan/status/1845484318396923969,tweet_id:1845484318396923969
Heri Santoso,@heri_santo71,2024-10-13T15:18:43.000Z,False,terima kasih prabowo-gibran program makan sehat langkah bangsa  makanbergiziuntukbangsa,0,0,0,7,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1833756124635701248/npgpyFTz_normal.jpg,https://x.com/heri_santo71/status/1845484317239284163,tweet_id:1845484317239284163
Safari Ans,@SAFARI_IFID,2024-10-13T15:18:40.000Z,False,apbn prabowo rp 3 500 triliun  yakin prabowo bangun bangsa negara signifikan  anggar habi biaya rutin biaya operasion negara bayar utang  mari buka wawas  bangsa kaya,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1845511003574022144/H6XvICA4_normal.jpg,https://x.com/SAFARI_IFID/status/1845484305302310923,tweet_id:1845484305302310923
merci anaeroella,@windongelah,2024-10-13T15:18:37.000Z,False,tuh et,0,0,0,100,[],[],[],https://pbs.twimg.com/profile_images/1827182845900783616/IFqw3_d9_normal.jpg,https://x.com/windongelah/status/1845484293230866773,tweet_id:1845484293230866773
SHOPEEFOOD NYA UDAH NYAMPE PAK PRABOWO,@MardaniJgMw,2024-10-13T15:18:37.000Z,False,udah nganggur kayak ani  tunggu aja kuliah  guru bangsa ,1,0,1,41,[],['@jokowi'],['\\U0001f602'],https://pbs.twimg.com/profile_images/1836914275430060033/cCAarJGZ_normal.jpg,https://x.com/MardaniJgMw/status/1845484291360518651,tweet_id:1845484291360518651
#,@uyoktweet,2024-10-13T15:18:30.000Z,False,pasu jokowi model spt  bantah  main kayu bunuh karakt  berhala hidup nama jokowi  merinti prabowo ,1,29,43,499,[],[],[],https://pbs.twimg.com/profile_images/1832130249024212993/DhDkTKgK_normal.jpg,https://x.com/uyoktweet/status/1845484262054572331,tweet_id:1845484262054572331
AstroWorld,@flashdisk_nemu,2024-10-13T15:18:13.000Z,False,citra  kasihan lu jox,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1752437929425977344/s2ozoa8i_normal.jpg,https://x.com/flashdisk_nemu/status/1845484194035892527,tweet_id:1845484194035892527
RIP Reformasi,@PasTIGAma2024,2024-10-13T15:17:50.000Z,False,pa publikasi sosm,0,0,0,66,[],['@prabowo'],['\\U0001f914'],https://pbs.twimg.com/profile_images/1782441255617835008/GnDuvtWG_normal.jpg,https://x.com/PasTIGAma2024/status/1845484096589615467,tweet_id:1845484096589615467
SKS333,@singkongkeju333,2024-10-13T15:17:47.000Z,False,yaelah bang  yg ngehina prabowo keluarga drngan kasar jg dtg lantik  diri samping lg tuh si fufufafa,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1842523191782354944/URkmIMpv_normal.jpg,https://x.com/singkongkeju333/status/1845484084304441497,tweet_id:1845484084304441497
Thom,@sojpiya,2024-10-13T15:17:35.000Z,False,mbok ya udah  ikhlas aja  jabat wktnya  wktnya lengser ya hadap dgn besar jiwa  biar yg sdh pilih utk lanjut jgn cawe2 lg,0,0,2,541,[],[],[],https://pbs.twimg.com/profile_images/1721938913428922368/jKW4Qp4f_normal.jpg,https://x.com/sojpiya/status/1845484032940998712,tweet_id:1845484032940998712
Inem Suyanah,@inem_synh66,2024-10-13T15:17:30.000Z,False,kerja prabowo gibran  bikin indonesia solid ,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1701082673870237696/3qIQXWeB_normal.jpg,https://x.com/inem_synh66/status/1845484012510601556,tweet_id:1845484012510601556
Akas Raksanagara,@RaksanagaraAkas,2024-10-13T15:17:30.000Z,False,pakar foto gestur   silah,0,0,0,232,[],[],[],https://pbs.twimg.com/profile_images/1618809961592807424/BNzqCLfX_normal.jpg,https://x.com/RaksanagaraAkas/status/1845484012124688720,tweet_id:1845484012124688720
kanghurairah,@0x17954anonwin,2024-10-13T15:17:30.000Z,False,moga apa  canda 2 bocil sabotas ambil alih kursi presiden,0,0,0,1,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1834153751487414276/FZV12Ha0_normal.jpg,https://x.com/0x17954anonwin/status/1845484010426024432,tweet_id:1845484010426024432
iananda00,@ianandaaaa12,2024-10-13T15:17:25.000Z,False,hati2 prabowo orang liciiiikkk,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1770858574534639616/HRvTlcFZ_normal.jpg,https://x.com/ianandaaaa12/status/1845483991690023381,tweet_id:1845483991690023381
Penggemar Bpk Prabowo,@lordprabowo,2024-10-13T15:17:25.000Z,False,pesan ua kpd bpk prabowo  sumber video tiktok  alfaqir syahiro   prabowo  ua,0,0,0,16,"['#Prabowo', '#uas']",[],[],https://pbs.twimg.com/profile_images/1845418079033098241/mEOr5PaZ_normal.jpg,https://x.com/lordprabowo/status/1845483991098700118,tweet_id:1845483991098700118
Kang Ence,@encesutisna,2024-10-13T15:16:58.000Z,False,penting ketua penguru parpol ,0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1392757045632241664/PnAi8BTe_normal.jpg,https://x.com/encesutisna/status/1845483876036260003,tweet_id:1845483876036260003
Cirro,@RNote10s,2024-10-13T15:16:38.000Z,False,prabowo manut aparat hukum genggam  prabowo langsung ganti kapolri  jaksa agung  ketua kpk orang2nya kalo lepa cengkeram mulyono ,0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1549801746435674112/M02WaPV-_normal.png,https://x.com/RNote10s/status/1845483792959451354,tweet_id:1845483792959451354
sendu | drone pilot jogja,@rizalmauulana,2024-10-13T15:16:37.000Z,False,ora rampung rampung,0,0,0,108,[],[],[],https://pbs.twimg.com/profile_images/1535228926418878465/q7HM9pne_normal.jpg,https://x.com/rizalmauulana/status/1845483788966731790,tweet_id:1845483788966731790
Heru prabowo,@heruprbw_,2024-10-13T15:16:36.000Z,False,gin iya seng,1,0,0,12,[],['@yayabitaa'],[],https://pbs.twimg.com/profile_images/1185290392863830016/MB_mMCug_normal.jpg,https://x.com/heruprbw_/status/1845483783497326988,tweet_id:1845483783497326988
POLRES PASER,@POLRES_PASER,2024-10-13T15:16:33.000Z,False,anugerah tanda hormat sama giat apel gelar pasu operasi mantap brata rangka aman ambil sumpah presiden wakil presiden pilih  prabowo subianto-gibran rakabum raka ,1,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1822214377254080512/9JATb7RL_normal.jpg,https://x.com/POLRES_PASER/status/1845483774630621202,tweet_id:1845483774630621202
Arka Zarani,@ArkaZarani,2024-10-13T15:16:26.000Z,False,program cegah stunt terima kasih prabowo-gibran  makanbergiziuntukbangsa,0,0,0,14,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1741765036874534914/v76OIA4r_normal.jpg,https://x.com/ArkaZarani/status/1845483741499584768,tweet_id:1845483741499584768
"DMS 102,7 FM Ambon",@dms_ambon,2024-10-13T15:16:24.000Z,False,silaturahmi jokowi prabowo solo  temu hangat penuh sama  silaturahmi  jokowi  prabowo  gibran  solo  news,0,2,0,75,"['#Silaturahmi', '#Jokowi', '#Prabowo', '#Gibran', '#Solo', '#News']","['@jokowi', '@prabowo', '@gibran_tweet', '@KemensetnegRI']",[],https://pbs.twimg.com/profile_images/1583437086056554498/oX0J4ykT_normal.jpg,https://x.com/dms_ambon/status/1845483735980052853,tweet_id:1845483735980052853
Perut Buncit,@sabtriliasaa,2024-10-13T15:16:08.000Z,False,tidur bang ,0,0,0,72,[],[],[],https://pbs.twimg.com/profile_images/1801504803375484929/9A9xlZGe_normal.jpg,https://x.com/sabtriliasaa/status/1845483667021533369,tweet_id:1845483667021533369
Daod Yakub,@daod_yakub,2024-10-13T15:16:05.000Z,False,klen kasih honor dikit utk suluh tani yg input erdkk romusha utk tuga negara  kerja samp larut malam  pakek wifi dg duet pribadi  klu gak utk input erdkk biar org pusat aja yg kerja yg dpt tukin  uang lauk  tolong suluh,0,0,0,2,[],"['@pspkementanri', '@prabowo']",[],https://pbs.twimg.com/profile_images/1634508202711875586/cInBkKT5_normal.jpg,https://x.com/daod_yakub/status/1845483655843758172,tweet_id:1845483655843758172
Lockeyot6,@OwiRasyid,2024-10-13T15:15:28.000Z,False,fufufafa bukti ngehina prose,0,0,0,172,[],[],[],https://pbs.twimg.com/profile_images/1684536819147476995/Q0UkCj89_normal.jpg,https://x.com/OwiRasyid/status/1845483500524523751,tweet_id:1845483500524523751
sesil fayana,@txtdrbebanortu,2024-10-13T15:15:24.000Z,True,tuh diskusi,0,0,2,3.6K,[],[],[],https://pbs.twimg.com/profile_images/1837980263026249731/NdlNqaRi_normal.jpg,https://x.com/txtdrbebanortu/status/1845483484690936118,tweet_id:1845483484690936118
Proffessor Doktor . abdul latif . M.of tech..,@abdulla71088263,2024-10-13T15:15:15.000Z,False,kalo prabowo gibran ajar cerda ustadz,1,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1830217999694913536/cxnvr7Dc_normal.jpg,https://x.com/abdulla71088263/status/1845483444425605276,tweet_id:1845483444425605276
HABeB KReeBO | ZIN Sarap,@Anti_0ligarki,2024-10-13T15:15:13.000Z,False,caw caw sakaratul ,0,0,1,43,[],[],[],https://pbs.twimg.com/profile_images/1784164723673767936/77lKX1D6_normal.jpg,https://x.com/Anti_0ligarki/status/1845483435307254217,tweet_id:1845483435307254217
RRK,@Kusumayani28698,2024-10-13T15:15:07.000Z,False,iya liat pidato  nya ps nyindir fufufafa,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1768305529859039232/TVc538Be_normal.png,https://x.com/Kusumayani28698/status/1845483410292351152,tweet_id:1845483410292351152
Riau24.com,@Riau24Com,2024-10-13T15:15:06.000Z,False,ani baswedan pasti hadir lantik prabowo-gibran  emang udah undang ,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1840196503031427075/i3eneOda_normal.jpg,https://x.com/Riau24Com/status/1845483408002310552,tweet_id:1845483408002310552
Risal,@Berang_Tulan,2024-10-13T15:14:32.000Z,False,prabowo ,0,0,0,49,[],[],['\\U0001f60f'],https://pbs.twimg.com/profile_images/1842243916856459264/Cebgljzk_normal.jpg,https://x.com/Berang_Tulan/status/1845483265865707905,tweet_id:1845483265865707905
SEDIMEN BUKAN PASIR LAUT,@hansssiahaan,2024-10-13T15:14:29.000Z,False,pepet tru mul  samp fufufafa lupa prabowo nama jg usaha  angka 11 aja ungkit2 famili  emej deh fufufafa,0,0,0,321,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1747173297614405632/MJ3V1YjR_normal.jpg,https://x.com/hansssiahaan/status/1845483251537940934,tweet_id:1845483251537940934
Henrykus Sihaloho,@halohohenrykus,2024-10-13T15:14:28.000Z,False,dlm isi jabat wapr yg kosong  tdk hilang substansi dr pasal 427 ayat  4  uu no  7 2017  rujuk pd pasal 8 ayat  2  uud 1945  presiden  mpr tempuh 2 langkah ,0,1,0,14,[],"['@bintangemon', '@AbdulRachimmks', '@msaid_didu', '@yusuf_dumdum']",[],https://pbs.twimg.com/profile_images/1316791479918948352/b7so4crb_normal.jpg,https://x.com/halohohenrykus/status/1845483248878825589,tweet_id:1845483248878825589
Budi Rahardjo,@Budi_2232,2024-10-13T15:14:19.000Z,False,konsep ideal  sistem demokrasi  partai politik  perintah   udin konsep ideal  sistem didik nasion   asep konsep ideal    hasil  prabowo tentu kuat  baik baik ,1,0,1,8,[],[],[],https://pbs.twimg.com/profile_images/1419987682621476866/_Gm294yA_normal.jpg,https://x.com/Budi_2232/status/1845483208689025500,tweet_id:1845483208689025500
M Rizal Abdurrahman,@MRizalAbd,2024-10-13T15:14:16.000Z,False,prabowo hapu pajak properti  sektor untung via idn,0,0,0,5,[],['@Radar'],[],https://pbs.twimg.com/profile_images/1746516287474573312/kyYTW-a3_normal.jpg,https://x.com/MRizalAbd/status/1845483196961755539,tweet_id:1845483196961755539
iananda00,@ianandaaaa12,2024-10-13T15:14:14.000Z,False,wisss blm legowo pepet terooossss,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1770858574534639616/HRvTlcFZ_normal.jpg,https://x.com/ianandaaaa12/status/1845483188942151762,tweet_id:1845483188942151762
hatuwe sampit,@muhammadabdia15,2024-10-13T15:13:48.000Z,False,gak tau  takut ngeri baca,0,0,1,37,[],[],[],https://pbs.twimg.com/profile_images/1603978140329869312/CJLTB7y9_normal.jpg,https://x.com/muhammadabdia15/status/1845483080053924040,tweet_id:1845483080053924040
Vitakur,@VitakurRonaldo,2024-10-13T15:13:47.000Z,False, terima ikan happi sunday sehat bapa ,0,0,2,25,[],"['@prabowo', '@jokowi', '@Gerindra', '@gibran_tweet', '@kurawa', '@PartaiSocmed']",['\\U0001f64f'],https://pbs.twimg.com/profile_images/1641112722455810048/jZRrC7PJ_normal.jpg,https://x.com/VitakurRonaldo/status/1845483074718482520,tweet_id:1845483074718482520
Lbs Wahyu,@Lubis378,2024-10-13T15:13:36.000Z,False,fufufafa fufufafa fufufafa fufufafa,0,0,0,229,[],[],[],https://pbs.twimg.com/profile_images/1499334727207055362/I4ftaA-g_normal.jpg,https://x.com/Lubis378/status/1845483030359736813,tweet_id:1845483030359736813
Ririn susilawati,@rin_susilawati,2024-10-13T15:13:33.000Z,False,gagas prabowo-gibran solusi penuh butuh dasar  bangun pondasi kuat   makanbergiziuntukbangsa,0,0,0,6,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1810923584862441474/Xeb_g4HR_normal.jpg,https://x.com/rin_susilawati/status/1845483019555270756,tweet_id:1845483019555270756
Yuli Haryanto,@yuli_haryanto4,2024-10-13T15:13:32.000Z,False,terima kasih prabowo-gibran prioritas butuh dasar rakyat program  makanbergiziuntukbangsa,0,0,0,6,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1810558104742060032/pSgozNrK_normal.jpg,https://x.com/yuli_haryanto4/status/1845483013859381488,tweet_id:1845483013859381488
Tuanku Rimbang Alam,@MondrianOm6762,2024-10-13T15:13:31.000Z,False,silsilah  kontroversi dlm silsilah ,1,0,2,13,[],['@prabowo'],"['\\U0001f601', '\\U0001f604', '\\U0001f602', '\\U0001fae2']",https://pbs.twimg.com/profile_images/1843873923844452354/T5AgEcbe_normal.jpg,https://x.com/MondrianOm6762/status/1845483008226455996,tweet_id:1845483008226455996
henri setiyawan©,@henriwawan0755,2024-10-13T15:13:27.000Z,False,nda asap klo nda api  heheh  k,0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1817545403476443136/_uZCDSPx_normal.jpg,https://x.com/henriwawan0755/status/1845482991751254098,tweet_id:1845482991751254098
Hulkligan,@TheEnd90831683,2024-10-13T15:13:20.000Z,False,fakta gak kolom komentar  haha,1,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1553744119599546370/3c394TaS_normal.jpg,https://x.com/TheEnd90831683/status/1845482961858412548,tweet_id:1845482961858412548
mbah muhy,@muhyidin73,2024-10-13T15:13:19.000Z,False,salam sehat  indonesia ema ,0,0,0,159,[],[],[],https://pbs.twimg.com/profile_images/919077152569532416/VrH7ml8L_normal.jpg,https://x.com/muhyidin73/status/1845482960629432603,tweet_id:1845482960629432603
TEJOKI EXE,@TejokiE66047,2024-10-13T15:13:19.000Z,False,spanduk 1 doang   emang bukti  foto ko bikin spanduk gitu belah prabowo wakkakaka,1,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1675770723439353856/fiDJzlE9_normal.png,https://x.com/TejokiE66047/status/1845482957923922266,tweet_id:1845482957923922266
Zahra,@ZxMelly,2024-10-13T15:13:18.000Z,False,erick  utang waris  rakyat   janganajakerick  prabowoselamatkanbumn  kawalprabowountukbumn  kawalbumn,0,0,0,11,"['#JanganAjakErick', '#PrabowoSelamatkanBUMN', '#KawalPrabowountukBUMN', '#KawalBUMN']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1633055803652599809/7m3IYDVv_normal.jpg,https://x.com/ZxMelly/status/1845482956254830965,tweet_id:1845482956254830965
The future is not ours to see,@hazmi_ash,2024-10-13T15:13:13.000Z,True,konsep twin cit maksud prabowo dkk ngantor jakarta gibran antek2 projo ngantor ikn gitu  hmm  ide yg brilliant,0,1,0,146,[],[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1561214368569692160/niqopaVg_normal.jpg,https://x.com/hazmi_ash/status/1845482935623049416,tweet_id:1845482935623049416
